generation,i,fitness,hash,mom_hash,dad_hash,values
15,17,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,18,[-8.08804930298945, -0.7119802315984882],8804217404126901884,5661116543781087505,6799784034806819696,0.47229761207240184  -0.9500682106946581
15,19,[-7.4154813415233045, -3.8136708967953843],4546346873429506248,-1738439731698712365,8042974720620263672,-1.3361251932517204  -0.6708366325959023
15,20,[-7.183711854777767, -2.533472655881297],-6163750402882394233,5661116543781087505,1244334390105740989,0.47229761207240184  -1.5849719664365436
15,21,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,22,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,23,[-8.08804930298945, -0.7119802315984882],8804217404126901884,5661116543781087505,6799784034806819696,0.47229761207240184  -0.9500682106946581
15,24,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-7744031610613689474,-8909671780112926237,0.5235959050486949  -1.4479713436185007
15,25,[-6.683898568116988, -4.948895414435061],8784865861934192743,2278510604739668225,-5377542736940328889,-0.9659797437040449  -1.7677002505657082
15,26,[-8.133180474209198, 0.555561426677927],9004388348514666490,9004388348514666490,6799784034806819696,0.6227763829546404  -0.824366390321897
15,27,[-7.265921940985786, -2.3606411342734894],-4112957184046399338,-4112957184046399338,7155214116757449212,0.5235959050486949  -1.508673281585018
15,28,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,-3823755494411166301,-2234441876594514510,0.5235959050486949  -0.9500682106946581
15,29,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,30,[-7.1135268032550645, -1.8760816606675126],-8168183772202476421,-4669652829906032526,-5405700579914318550,0.6227763829546404  -1.5849719664365436
15,31,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,32,[-6.456466967253242, -7.022410283948247],-7486338864422776318,-7486338864422776318,6516365088253214344,-1.6396942489025026  -1.4479713436185007
15,33,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,34,[-8.08804930298945, -0.7119802315984882],8804217404126901884,5661116543781087505,6799784034806819696,0.47229761207240184  -0.9500682106946581
15,35,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,36,[-7.2226891676047265, -5.076096043403327],1794713989328213034,-571774884345147551,-2234441876594514510,-0.9659797437040449  -1.3089403150137455
15,37,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,38,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,39,[-7.483319484381534, -1.5886599671818231],-571774884345147551,1794713989328213034,-7744031610613689474,0.6227763829546404  -1.3089403150137455
15,40,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,41,[-6.531041889142152, -7.113747634194995],1490849866539106383,1986278821234432065,-7744031610613689474,-1.5622660949328857  -1.4479713436185007
15,42,[-7.204394588648628, -5.070640776388623],-1738439731698712365,6799784034806819696,2278510604739668225,-1.3361251932517204  -0.9500682106946581
15,43,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,-3823755494411166301,-2234441876594514510,0.5235959050486949  -0.9500682106946581
15,44,[-7.483319484381534, -1.5886599671818231],-571774884345147551,1794713989328213034,-7744031610613689474,0.6227763829546404  -1.3089403150137455
15,45,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,46,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
15,47,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,48,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,49,[-7.101647563786169, -5.086688976559104],6516365088253214344,-7486338864422776318,6516365088253214344,-0.9120840547830369  -1.4479713436185007
15,50,[-6.683898568116988, -4.948895414435061],8784865861934192743,2278510604739668225,-5377542736940328889,-0.9659797437040449  -1.7677002505657082
15,51,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,52,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
15,53,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,2278510604739668225,-1.6396942489025026  -1.7677002505657082
15,54,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
15,55,[-8.225726516928615, 0.09957034186953595],5456890002176253560,9004388348514666490,7155214116757449212,0.5235959050486949  -0.824366390321897
15,56,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,57,[-6.958838180546491, 8.078717053492865],-5172652152253103017,6799784034806819696,-2806163278579742432,0.6227763829546404  1.7025337354948666
15,58,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,59,[-6.683898568116988, -4.948895414435061],8784865861934192743,2278510604739668225,-5377542736940328889,-0.9659797437040449  -1.7677002505657082
15,60,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
15,61,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-7744031610613689474,-8909671780112926237,0.5235959050486949  -1.4479713436185007
15,62,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-7744031610613689474,-8909671780112926237,0.5235959050486949  -1.4479713436185007
15,63,[-6.89886729826145, -5.3635177368890155],1244334390105740989,-2234441876594514510,1244334390105740989,-0.9659797437040449  -1.5849719664365436
15,64,[-7.265921940985786, -2.3606411342734894],-4112957184046399338,-4112957184046399338,7155214116757449212,0.5235959050486949  -1.508673281585018
15,65,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,66,[-8.434987311889984, 0.7463895584001435],-8909671780112926237,-8909671780112926237,-8909671780112926237,0.5235959050486949  -0.6708366325959023
15,67,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,68,[-8.269465142916259, -0.10182956853585745],3962792429199891853,5775138451930425649,9004388348514666490,0.47229761207240184  -0.824366390321897
15,69,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,70,[-7.483319484381534, -1.5886599671818231],-571774884345147551,1794713989328213034,-7744031610613689474,0.6227763829546404  -1.3089403150137455
15,71,[-3.9059366646197247, 0.12304870974726101],-5405700579914318550,-1907169637617874655,-8168183772202476421,0.6227763829546404  4.658997866466692
15,72,[-3.9059366646197247, 0.12304870974726101],-5405700579914318550,-1907169637617874655,-8168183772202476421,0.6227763829546404  4.658997866466692
15,73,[-3.9059366646197247, 0.12304870974726101],-5405700579914318550,-1907169637617874655,-8168183772202476421,0.6227763829546404  4.658997866466692
15,74,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-7744031610613689474,-8909671780112926237,0.6227763829546404  -0.6708366325959023
15,75,[-7.904018194459748, -2.285055433012969],-2995684560101152722,-8909671780112926237,-2234441876594514510,-0.9659797437040449  -0.6708366325959023
15,76,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,77,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,6799784034806819696,-7372316956273438174,-1.6396942489025026  -0.9500682106946581
15,78,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
15,79,[-7.161657785941053, -2.3320727454759034],-4669652829906032526,-1907169637617874655,-8168183772202476421,0.5235959050486949  -1.5849719664365436
15,80,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,-3823755494411166301,-2234441876594514510,0.5235959050486949  -0.9500682106946581
15,81,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,82,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,83,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-7744031610613689474,-8909671780112926237,0.5235959050486949  -1.4479713436185007
15,84,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,2278510604739668225,-1.6396942489025026  -1.7677002505657082
15,85,[-3.7238648432777404, -5.033075243248487],1898021454911451431,-4343238004076961939,-5405700579914318550,-1.6396942489025026  4.658997866466692
15,86,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-7744031610613689474,-8909671780112926237,0.5235959050486949  -1.4479713436185007
15,87,[-6.7432148655915425, -6.882337870956418],-4881540592044526744,2278510604739668225,-5377542736940328889,-1.3361251932517204  -1.4479713436185007
15,88,[-6.683898568116988, -4.948895414435061],8784865861934192743,2278510604739668225,-5377542736940328889,-0.9659797437040449  -1.7677002505657082
15,89,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,-3823755494411166301,-2234441876594514510,0.5235959050486949  -0.9500682106946581
15,90,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,91,[-7.2226891676047265, -5.076096043403327],1794713989328213034,-571774884345147551,-2234441876594514510,-0.9659797437040449  -1.3089403150137455
15,92,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,93,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,6799784034806819696,-7372316956273438174,-1.6396942489025026  -0.9500682106946581
15,94,[-7.904018194459748, -2.285055433012969],-2995684560101152722,-8909671780112926237,-2234441876594514510,-0.9659797437040449  -0.6708366325959023
15,95,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,96,[-7.483319484381534, -1.5886599671818231],-571774884345147551,1794713989328213034,-7744031610613689474,0.6227763829546404  -1.3089403150137455
15,97,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,98,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,99,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-7744031610613689474,-8909671780112926237,0.6227763829546404  -0.6708366325959023
15,100,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,101,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6418376988260832158,-1738439731698712365,0.6227763829546404  -0.9500682106946581
15,102,[-7.684322490629941, -3.27499188199131],-8787278125110522893,-8787278125110522893,6799784034806819696,-0.9120840547830369  -0.9500682106946581
15,103,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-5377542736940328889,6799784034806819696,0.6227763829546404  -1.4479713436185007
15,104,[-6.916169400815997, -1.917450423021949],2870878641922419228,7155214116757449212,6418376988260832158,0.5235959050486949  -1.7677002505657082
15,105,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,106,[-6.419979571583022, -6.477510878217476],2278510604739668225,6418376988260832158,-1738439731698712365,-1.3361251932517204  -1.7677002505657082
15,107,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,2278510604739668225,-1.6396942489025026  -1.7677002505657082
15,108,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,6799784034806819696,-7372316956273438174,-1.6396942489025026  -0.9500682106946581
15,109,[-7.101647563786169, -5.086688976559104],6516365088253214344,-7486338864422776318,6516365088253214344,-0.9120840547830369  -1.4479713436185007
15,110,[-6.873996588233172, -1.461459338213558],6418376988260832158,2870878641922419228,-571774884345147551,0.6227763829546404  -1.7677002505657082
15,111,[-6.456466967253242, -7.022410283948247],-7486338864422776318,-7486338864422776318,6516365088253214344,-1.6396942489025026  -1.4479713436185007
15,112,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1794713989328213034,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
15,113,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,-3823755494411166301,-2234441876594514510,0.5235959050486949  -0.9500682106946581
15,114,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-5377542736940328889,6799784034806819696,-0.9659797437040449  -0.9500682106946581
